created_at,entry_id,Temperature (C),Turbidity(NTU),Dissolved Oxygen(g/ml),PH,Ammonia(g/ml),Nitrate(g/ml),Population,Fish_Length(cm),Fish_Weight(g)
7/11/2021,1423,26.1875,100,0,7.23523,234449.9063,610,50,41.95786,625.8857
7/11/2021,1424,26.1875,100,0,7.23977,290837.9375,640,50,41.95786,625.8857
7/11/2021,1425,26.1875,100,0,7.23977,58022.85547,637,50,41.95786,625.8857
7/11/2021,1426,26.125,100,0,7.23977,34990.82422,622,50,41.95786,625.8857
7/11/2021,1427,26.125,100,0,7.23977,239999.625,621,50,41.95786,625.8857
7/11/2021,1428,26.1875,100,0,7.24431,924941.4375,617,50,41.95786,625.8857
7/11/2021,1429,26.1875,100,0,7.23977,263905.375,611,50,41.95786,625.8857
7/11/2021,1430,26.1875,100,0,7.24431,178796.4375,610,50,41.95786,625.8857
7/11/2021,1431,26.125,100,2.505,7.23069,4079442.25,625,50,41.95786,625.8857
7/11/2021,1432,26.125,100,0,7.23977,8096.91553,610,50,41.95786,625.8857
7/11/2021,1433,26.1875,100,0,7.24431,283797.75,651,50,41.95786,625.8857
7/11/2021,1434,26.125,100,0,7.23523,6039.73291,612,50,41.95786,625.8857
7/11/2021,1435,26.125,100,0,7.23523,31558.79883,650,50,41.95786,625.8857
7/11/2021,1436,26.125,100,0,7.23977,3626.40356,641,50,41.95786,625.8857
7/11/2021,1437,26.0625,100,0,7.23977,27731.70508,631,50,41.95786,625.8857
7/11/2021,1438,26.125,100,0,7.23069,2967854,628,50,41.95786,625.8857
7/11/2021,1439,26.1875,100,0,7.24431,7276.87061,614,50,41.95786,625.8857
7/11/2021,1440,26.125,100,0,7.23523,37725.66016,641,50,41.95786,625.8857
7/11/2021,1441,26.125,100,0,7.23523,25143.01172,644,50,41.95786,625.8857
7/11/2021,1442,26.125,100,0,7.23977,3528.59619,626,50,41.95786,625.8857
7/11/2021,1443,26.125,100,0,7.23523,2900.48145,627,50,41.95786,625.8857
7/11/2021,1444,26.125,100,0,7.23523,138627.7656,623,50,41.95786,625.8857
7/11/2021,1445,26.125,100,0,7.22615,10571.52637,619,50,41.95786,625.8857
7/11/2021,1446,26.125,100,0,7.23977,5628.37402,638,50,41.95786,625.8857
7/11/2021,1447,26.125,100,0.929,7.24431,5978.80811,643,50,41.95786,625.8857
7/11/2021,1448,26.125,100,0,7.23523,4206.70996,624,50,41.95786,625.8857
7/11/2021,1449,26.0625,100,0,7.23977,2173.20898,651,50,41.95786,625.8857
7/11/2021,1450,26.125,100,0,7.23977,1193.04138,653,50,41.95786,625.8857
7/11/2021,1451,26.125,100,0,7.23977,1054.15576,646,50,41.95786,625.8857
7/11/2021,1452,26.125,100,0,7.24431,686.25702,650,50,41.95786,625.8857
7/11/2021,1453,26.0625,100,0,7.23523,3433.94336,629,50,41.95786,625.8857
7/11/2021,1454,26.0625,100,0,7.21707,818.32758,639,50,41.95786,625.8857
7/11/2021,1455,26.125,100,0,7.23523,933.99176,643,50,41.95786,625.8857
7/11/2021,1456,26.0625,100,0,7.267,3312.44873,641,50,41.95786,625.8857
7/11/2021,1457,26.0625,100,0,7.23523,2977.71167,656,50,41.95786,625.8857
7/11/2021,1458,26.0625,100,0,7.23069,2900.48145,645,50,41.95786,625.8857
7/11/2021,1459,26.125,100,0,7.23977,4582.30371,640,50,41.95786,625.8857
7/11/2021,1460,26.0625,100,0,7.23069,8096.91553,633,50,41.95786,625.8857
7/11/2021,1461,26.125,100,0.137,7.23977,10571.52637,632,50,41.95786,625.8857
7/11/2021,1462,26.125,100,0,7.23069,111202.3906,618,50,41.95786,625.8857
7/11/2021,1463,26.0625,100,0,7.23977,49223.67187,633,50,41.95786,625.8857
7/11/2021,1464,26.125,100,0,7.23977,4808.42969,638,50,41.95786,625.8857
7/11/2021,1465,26.125,100,0,7.24431,4246.56543,636,50,41.95786,625.8857
7/11/2021,1466,26.125,100,0,7.23523,3312.44873,636,50,41.95786,625.8857
7/11/2021,1467,26.0625,100,0,7.23977,4538.62451,638,50,41.95786,625.8857
7/11/2021,1468,26.0625,100,0,7.24431,28940.71875,638,50,41.95786,625.8857
7/11/2021,1469,26.125,100,0,7.23977,10941.92871,624,50,41.95786,625.8857
7/11/2021,1470,26.0625,100,0,7.23977,4089.83008,656,50,41.95786,625.8857
7/11/2021,1471,26.125,100,0,7.23523,1892.25464,641,50,41.95786,625.8857
7/11/2021,1472,26.0625,100,0,7.24431,193.90924,675,50,41.95786,625.8857
7/11/2021,1473,26.125,100,0,7.24431,226.16016,791,50,41.95786,625.8857
7/11/2021,1474,26.0625,100,0,7.23977,1775.1438,673,50,41.95786,625.8857
7/11/2021,1475,26.0625,100,0,7.23523,3560.8457,627,50,41.95786,625.8857
7/11/2021,1476,26.0625,100,0,7.23069,617811.75,641,50,41.95786,625.8857
7/11/2021,1477,26.0625,100,0,7.23977,22844.20313,644,50,41.95786,625.8857
7/11/2021,1478,26.0625,100,0,7.24431,10451.44043,649,50,41.95786,625.8857
7/11/2021,1479,26.125,100,0,7.23523,9987.47559,624,50,41.95786,625.8857
7/11/2021,1480,26.125,100,0,7.23977,37725.66016,635,50,41.95786,625.8857
7/11/2021,1481,26.0625,100,0,7.24431,31558.79883,641,50,41.95786,625.8857
7/11/2021,1482,26.0625,100,0,7.23977,72564.90625,636,50,41.95786,625.8857
7/11/2021,1483,26.0625,100,0,7.24431,127777.1094,637,50,41.95786,625.8857
7/11/2021,1484,26.0625,100,0,7.23069,0,624,50,41.95786,625.8857
7/11/2021,1485,26,100,0,7.23523,0,624,50,41.95786,625.8857
7/11/2021,1486,26.0625,100,0,7.23977,0,613,50,41.95786,625.8857
7/11/2021,1487,26,100,0,7.24431,0,611,50,41.95786,625.8857
7/11/2021,1488,26.0625,100,0,7.24431,0,604,50,41.95786,625.8857
7/11/2021,1489,26.125,100,0,7.23523,0,608,50,41.95786,625.8857
7/11/2021,1490,26.0625,100,0,7.24431,0,610,50,41.95786,625.8857
7/11/2021,1491,26,100,0,7.23977,0,618,50,41.95786,625.8857
7/11/2021,1492,26.0625,100,0,7.23977,0,608,50,41.95786,625.8857
7/11/2021,1493,26,100,0,7.24431,0,607,50,41.95786,625.8857
7/11/2021,1494,26.0625,100,0,7.23977,0,607,50,41.95786,625.8857
7/11/2021,1495,26.0625,100,0,7.23523,0,600,50,41.95786,625.8857
7/11/2021,1496,26.0625,100,0,7.24431,0,598,50,41.95786,625.8857
7/11/2021,1497,26,100,2.398,7.23523,0,596,50,41.95786,625.8857
7/11/2021,1498,26,100,0,7.23977,0,598,50,41.95786,625.8857
7/11/2021,1499,26.0625,100,0,7.23977,0,595,50,41.95786,625.8857
7/11/2021,1500,26,100,0,7.24431,0,595,50,41.95786,625.8857
7/11/2021,1501,26.0625,100,0,7.24431,0,605,50,41.95786,625.8857
7/11/2021,1502,26,100,0,7.25792,0,603,50,41.95786,625.8857
7/11/2021,1503,26,100,0,7.23069,0,599,50,41.95786,625.8857
7/11/2021,1504,26,100,0,7.24431,0,592,50,41.95786,625.8857
7/11/2021,1505,26.0625,100,0,7.24431,0,598,50,41.95786,625.8857
7/11/2021,1506,26,100,0,7.23977,0,594,50,41.95786,625.8857
7/11/2021,1507,26,100,0,7.24431,0,596,50,41.95786,625.8857
7/11/2021,1508,26,100,0,7.23977,0,599,50,41.95786,625.8857
7/11/2021,1509,26,100,0,7.24431,0,597,50,41.95786,625.8857
7/11/2021,1510,26,100,0.601,7.24431,0,602,50,41.95786,625.8857
7/11/2021,1511,26,100,0,7.24431,0,605,50,41.95786,625.8857
7/11/2021,1512,26,100,0,7.23523,0,599,50,41.95786,625.8857
7/11/2021,1513,26,100,0,7.23523,0,598,50,41.95786,625.8857
7/11/2021,1514,26,100,0,7.23977,0,603,50,41.95786,625.8857
7/11/2021,1515,26,100,0,7.24431,0,601,50,41.95786,625.8857
7/11/2021,1516,26.0625,100,0,7.23523,0,606,50,41.95786,625.8857
7/11/2021,1517,26.0625,100,0,7.25792,0,609,50,41.95786,625.8857
7/11/2021,1518,26,100,0,7.23977,0,611,50,41.95786,625.8857
7/11/2021,1519,26,100,0,7.24431,0,613,50,41.95786,625.8857
7/11/2021,1520,26,100,0,7.24431,0,610,50,41.95786,625.8857
7/11/2021,1521,26,100,0,7.23977,0,609,50,41.95786,625.8857
7/11/2021,1522,26,100,0,7.24431,0,607,50,41.95786,625.8857
7/11/2021,1523,26,100,0,7.23523,0,605,50,41.95786,625.8857
7/11/2021,1524,25.9375,100,0,7.23523,0,602,50,41.95786,625.8857
7/11/2021,1525,26,100,0,7.23977,0,590,50,41.95786,625.8857
7/11/2021,1526,26,100,0,7.23977,0,605,50,41.95786,625.8857
7/11/2021,1527,25.9375,100,0,7.23523,0,602,50,41.95786,625.8857
7/11/2021,1528,26,100,0,7.23977,0,599,50,41.95786,625.8857
7/11/2021,1529,26,100,0,7.22161,0,594,50,41.95786,625.8857
7/11/2021,1530,25.9375,100,0,7.24431,0,602,50,41.95786,625.8857
7/11/2021,1531,25.9375,100,0,7.23977,0,596,50,41.95786,625.8857
7/11/2021,1532,25.9375,100,0,7.24431,0,592,50,41.95786,625.8857
7/11/2021,1533,25.9375,100,0,7.23069,0,595,50,41.95786,625.8857
7/11/2021,1534,25.9375,100,0,7.23977,0,593,50,41.95786,625.8857
7/11/2021,1535,25.9375,100,0,7.24431,0,596,50,41.95786,625.8857
7/11/2021,1536,25.9375,100,0,7.23977,0,598,50,41.95786,625.8857
7/11/2021,1537,25.9375,100,0,7.24431,0,597,50,41.95786,625.8857
7/11/2021,1538,25.9375,100,0,7.24431,0,594,50,41.95786,625.8857
7/11/2021,1539,26,100,0,7.26246,0,600,50,41.95786,625.8857
7/11/2021,1540,26,100,0,7.24431,0,603,50,41.95786,625.8857
7/11/2021,1541,25.9375,100,0,7.23977,0,592,50,41.95786,625.8857
7/11/2021,1542,25.9375,100,0,7.23977,0,598,50,41.95786,625.8857
7/11/2021,1543,25.9375,100,0,7.23523,0,599,50,41.95786,625.8857
7/11/2021,1544,25.9375,100,0,7.23977,0,601,50,41.95786,625.8857
7/11/2021,1545,25.9375,100,0,7.23977,0,605,50,41.95786,625.8857
7/11/2021,1546,25.9375,100,0,7.24431,0,600,50,41.95786,625.8857
7/11/2021,1547,25.9375,100,0,7.23977,0,601,50,41.95786,625.8857
7/11/2021,1548,25.9375,100,0,7.23523,0,593,50,41.95786,625.8857
7/11/2021,1549,25.9375,100,0,7.23523,0,619,50,41.95786,625.8857
7/11/2021,1550,25.875,100,0,7.23977,0,609,50,41.95786,625.8857
7/11/2021,1551,25.9375,100,0,7.23069,0,609,50,41.95786,625.8857
7/11/2021,1552,25.875,100,0,7.24431,0,611,50,41.95786,625.8857
7/11/2021,1553,25.9375,100,0,7.24431,0,620,50,41.95786,625.8857
7/11/2021,1554,25.9375,100,0,7.24431,0,613,50,41.95786,625.8857
7/11/2021,1555,25.9375,100,0,7.23977,0,608,50,41.95786,625.8857
7/11/2021,1556,25.9375,100,0,7.23069,0,603,50,41.95786,625.8857
7/11/2021,1557,25.9375,100,0,7.24431,0,603,50,41.95786,625.8857
7/11/2021,1558,25.875,100,0,7.23977,0,602,50,41.95786,625.8857
7/11/2021,1559,25.9375,100,0,7.24431,0,596,50,41.95786,625.8857
7/11/2021,1560,25.875,100,0,7.24431,0,597,50,41.95786,625.8857
7/11/2021,1561,25.875,100,0,7.23069,0,595,50,41.95786,625.8857
7/11/2021,1562,25.875,100,0,7.23523,0,592,50,41.95786,625.8857
7/11/2021,1563,25.9375,100,0,7.23977,0,592,50,41.95786,625.8857
7/11/2021,1564,25.9375,100,0,7.23977,0,594,50,41.95786,625.8857
7/11/2021,1565,25.9375,100,0,7.23977,0,597,50,41.95786,625.8857
7/11/2021,1566,25.875,100,0,7.24431,0,598,50,41.95786,625.8857
7/11/2021,1567,25.875,100,0,7.23977,0,595,50,41.95786,625.8857
7/11/2021,1568,25.875,100,0,7.24431,0,594,50,41.95786,625.8857
7/11/2021,1569,25.9375,100,0,7.23069,0,601,50,41.95786,625.8857
7/11/2021,1570,25.9375,100,0,7.23069,0,603,50,41.95786,625.8857
7/11/2021,1571,25.9375,100,0,7.23523,0,597,50,41.95786,625.8857
7/11/2021,1572,25.9375,100,0,7.24431,0,603,50,41.95786,625.8857
7/11/2021,1573,25.9375,100,0.953,7.23977,0,595,50,41.95786,625.8857
7/11/2021,1574,25.9375,100,0,7.23977,0,602,50,41.95786,625.8857
7/11/2021,1575,25.9375,100,0,7.23069,0,596,50,41.95786,625.8857
7/11/2021,1576,25.9375,100,0,7.23523,0,598,50,41.95786,625.8857
7/11/2021,1577,25.875,100,0,7.24431,0,597,50,41.95786,625.8857
7/11/2021,1578,25.875,100,0,7.24431,0,602,50,41.95786,625.8857
7/11/2021,1579,25.9375,100,0,7.23977,0,603,50,41.95786,625.8857
7/11/2021,1580,25.875,100,0,7.23523,0,605,50,41.95786,625.8857
7/11/2021,1581,25.9375,100,0,7.22615,0,608,50,41.95786,625.8857
7/11/2021,1582,25.9375,100,0,7.23069,0,619,50,41.95786,625.8857
7/11/2021,1583,25.9375,100,0,7.23523,0,624,50,41.95786,625.8857
7/11/2021,1584,25.9375,100,0,7.23977,0,624,50,41.95786,625.8857
7/11/2021,1585,25.875,100,0,7.23523,0,619,50,41.95786,625.8857
7/11/2021,1586,25.9375,100,0,7.23977,0,615,50,41.95786,625.8857
7/11/2021,1587,25.875,100,0,7.23977,0,624,50,41.95786,625.8857
7/11/2021,1588,25.9375,100,0,7.23523,0,612,50,41.95786,625.8857
7/11/2021,1589,25.875,100,0,7.23069,0,609,50,41.95786,625.8857
7/11/2021,1590,25.875,100,0,7.23977,0,613,50,41.95786,625.8857
7/11/2021,1591,25.875,100,0,7.23977,0,611,50,41.95786,625.8857
7/11/2021,1592,25.875,100,0,7.20345,0,610,50,41.95786,625.8857
7/11/2021,1593,25.875,100,0,7.23523,0,611,50,41.95786,625.8857
7/11/2021,1594,25.875,100,0,7.23977,0,621,50,41.95786,625.8857
7/11/2021,1595,25.875,100,0,7.24431,0,612,50,41.95786,625.8857
7/11/2021,1596,25.8125,100,2.891,7.24431,0,593,50,41.95786,625.8857
7/11/2021,1597,25.875,100,0,7.23523,0,611,50,41.95786,625.8857
7/11/2021,1598,25.875,100,0,7.23069,0,619,50,41.95786,625.8857
7/11/2021,1599,25.875,100,0,7.23977,0,624,50,41.95786,625.8857
7/11/2021,1600,25.875,100,0,7.23069,0,623,50,41.95786,625.8857
7/11/2021,1601,25.9375,100,0,7.23977,0,621,50,41.95786,625.8857
7/11/2021,1602,25.875,100,0,7.23523,0,623,50,41.95786,625.8857
7/11/2021,1603,25.875,100,0,7.23523,0,616,50,41.95786,625.8857
7/11/2021,1604,25.875,100,0,7.23977,0,619,50,41.95786,625.8857
7/11/2021,1605,25.875,100,0,7.23069,0,614,50,41.95786,625.8857
7/11/2021,1606,25.9375,100,0,7.24431,0,614,50,41.95786,625.8857
7/11/2021,1607,25.875,100,0,7.23523,0,615,50,41.95786,625.8857
7/11/2021,1608,25.8125,100,0,7.23523,0,623,50,41.95786,625.8857
7/11/2021,1609,25.875,100,0,7.22615,0,618,50,41.95786,625.8857
7/11/2021,1610,25.875,100,0,7.22615,0,619,50,41.95786,625.8857
7/11/2021,1611,25.875,100,0,7.23069,0,623,50,41.95786,625.8857
7/11/2021,1612,25.875,100,0,7.23523,0,624,50,41.95786,625.8857
7/11/2021,1613,25.875,100,0,7.23523,0,624,50,41.95786,625.8857
7/11/2021,1614,25.875,100,0,7.23523,0,624,50,41.95786,625.8857
7/11/2021,1615,25.9375,100,0,7.24431,0,621,50,41.95786,625.8857
7/11/2021,1616,25.875,100,0,7.24431,0,622,50,41.95786,625.8857
7/11/2021,1617,25.8125,100,0,7.23977,0,622,50,41.95786,625.8857
7/11/2021,1618,25.8125,100,0,7.24431,0,624,50,41.95786,625.8857
7/11/2021,1619,25.8125,100,0,7.23069,0,622,50,41.95786,625.8857
7/11/2021,1620,25.875,100,0,7.23069,0,621,50,41.95786,625.8857
7/11/2021,1621,25.8125,100,0,7.24431,0,618,50,41.95786,625.8857
7/11/2021,1622,25.8125,100,0,7.23523,0,620,50,41.95786,625.8857
7/11/2021,1623,25.8125,100,0,7.23977,0,622,50,41.95786,625.8857
7/11/2021,1624,25.8125,100,0,7.23523,0,621,50,41.95786,625.8857
7/11/2021,1625,25.8125,100,0,7.23523,0,597,50,41.95786,625.8857
7/11/2021,1626,25.8125,100,0,7.23069,0,617,50,41.95786,625.8857
7/11/2021,1627,25.8125,100,0,7.24431,0,619,50,41.95786,625.8857
7/11/2021,1628,25.8125,100,0,7.23069,0,603,50,41.95786,625.8857
7/11/2021,1629,25.8125,100,0,7.23977,0,622,50,41.95786,625.8857
7/11/2021,1630,25.875,100,0,7.23977,0,627,50,41.95786,625.8857
7/11/2021,1631,25.875,100,0,7.23977,0,639,50,41.95786,625.8857
7/11/2021,1632,25.8125,100,0,7.23977,0,640,50,41.95786,625.8857
7/11/2021,1633,25.8125,100,0,7.23523,0,638,50,41.95786,625.8857
7/11/2021,1634,25.8125,100,0,7.23069,0,626,50,41.95786,625.8857
7/11/2021,1635,25.8125,100,0,7.23523,0,623,50,41.95786,625.8857
7/11/2021,1636,25.8125,100,0,7.23069,0,625,50,41.95786,625.8857
7/11/2021,1637,25.8125,100,0,7.23977,0,624,50,41.95786,625.8857
7/11/2021,1638,25.8125,100,0,7.23523,0,622,50,41.95786,625.8857
7/11/2021,1639,25.8125,100,0,7.23069,0,622,50,41.95786,625.8857
7/11/2021,1640,25.875,100,0,7.24431,0,625,50,41.95786,625.8857
7/11/2021,1641,25.8125,100,0,7.23523,0,629,50,41.95786,625.8857
7/11/2021,1642,25.8125,100,0,7.23523,0,624,50,41.95786,625.8857
7/11/2021,1643,25.875,100,0,7.23523,0,624,50,41.95786,625.8857
7/11/2021,1644,25.875,100,0,7.23977,0,624,50,41.95786,625.8857
7/11/2021,1645,25.8125,100,0,7.24431,0,627,50,41.95786,625.8857
7/11/2021,1646,25.8125,100,0,7.24431,0,627,50,41.95786,625.8857
7/11/2021,1647,25.8125,100,0,7.23977,0,629,50,41.95786,625.8857
7/11/2021,1648,25.8125,100,0,7.23977,0,635,50,41.95786,625.8857
7/11/2021,1649,25.8125,100,0,7.23523,0,631,50,41.95786,625.8857
7/11/2021,1650,25.8125,100,0,7.23523,0,627,50,41.95786,625.8857
7/11/2021,1651,25.8125,100,0,7.23523,0,625,50,41.95786,625.8857
7/11/2021,1652,25.8125,100,0,7.23977,0,624,50,41.95786,625.8857
7/11/2021,1653,25.8125,100,0,7.23523,0,634,50,41.95786,625.8857
7/11/2021,1654,25.75,100,0,7.23069,0,635,50,41.95786,625.8857
7/11/2021,1655,25.8125,100,0,7.23523,0,639,50,41.95786,625.8857
7/11/2021,1656,25.8125,100,0,7.23977,0,624,50,41.95786,625.8857
7/11/2021,1657,25.8125,100,0,7.23977,0,637,50,41.95786,625.8857
7/11/2021,1658,25.8125,100,0,7.23977,0,639,50,41.95786,625.8857
7/11/2021,1659,25.8125,100,0,7.23977,0,643,50,41.95786,625.8857
7/11/2021,1660,25.8125,100,0,7.23523,0,639,50,41.95786,625.8857
7/11/2021,1661,25.8125,100,0,7.23977,0,621,50,41.95786,625.8857
7/11/2021,1662,25.75,100,0,7.23523,0,637,50,41.95786,625.8857
7/11/2021,1663,25.75,100,0,7.23977,0,640,50,41.95786,625.8857
7/11/2021,1664,25.75,100,0,7.23977,0,640,50,41.95786,625.8857
7/11/2021,1665,25.8125,100,0,7.24431,0,638,50,41.95786,625.8857
7/11/2021,1666,25.8125,100,0,7.23523,0,634,50,41.95786,625.8857
7/11/2021,1667,25.8125,100,0,7.23069,0,638,50,41.95786,625.8857
7/11/2021,1668,25.8125,100,0,7.23523,0,642,50,41.95786,625.8857
7/11/2021,1669,25.8125,100,0,7.23069,0,638,50,41.95786,625.8857
7/11/2021,1670,25.8125,100,0,7.23977,0,638,50,41.95786,625.8857
7/11/2021,1671,25.75,100,0,7.23523,0,634,50,41.95786,625.8857
7/11/2021,1672,25.8125,100,0,7.23523,0,630,50,41.95786,625.8857
7/11/2021,1673,25.8125,100,0,7.23523,0,624,50,41.95786,625.8857
7/11/2021,1674,25.8125,100,0,7.24431,0,623,50,41.95786,625.8857
7/11/2021,1675,25.75,100,0,7.23523,0,619,50,41.95786,625.8857
7/11/2021,1676,25.75,100,0,7.23523,0,627,50,41.95786,625.8857
7/11/2021,1677,25.75,100,0,7.24431,0,635,50,41.95786,625.8857
7/11/2021,1678,25.75,100,22.843,7.23523,0,638,50,41.95786,625.8857
7/11/2021,1679,25.8125,100,0,7.23977,0,631,50,41.95786,625.8857
7/11/2021,1680,25.75,100,0,7.23977,0,627,50,41.95786,625.8857
7/11/2021,1681,25.6875,100,0,7.24431,0,623,50,41.95786,625.8857
7/11/2021,1682,25.8125,100,0,7.24885,0,624,50,41.95786,625.8857
7/11/2021,1683,25.75,100,0,7.23523,0,634,50,41.95786,625.8857
7/11/2021,1684,25.75,100,0,7.23523,0,635,50,41.95786,625.8857
7/11/2021,1685,25.75,100,0,7.23523,0,627,50,41.95786,625.8857
7/11/2021,1686,25.8125,100,0,7.24431,0,628,50,41.95786,625.8857
7/11/2021,1687,25.8125,100,0,7.23523,0,630,50,41.95786,625.8857
7/11/2021,1688,25.75,100,0,7.24431,0,634,50,41.95786,625.8857
7/11/2021,1689,25.75,100,0,7.23523,0,633,50,41.95786,625.8857
7/11/2021,1690,25.75,100,0,7.23523,0,627,50,41.95786,625.8857
7/11/2021,1691,25.75,100,0,7.24431,0,607,50,41.95786,625.8857
7/11/2021,1692,25.75,100,0,7.23977,0,622,50,41.95786,625.8857
7/11/2021,1693,25.75,100,0,7.23977,0,623,50,41.95786,625.8857
7/11/2021,1694,25.8125,100,0,7.23977,0,623,50,41.95786,625.8857
7/11/2021,1695,25.8125,100,0,7.24431,0,627,50,41.95786,625.8857
7/11/2021,1696,25.75,100,0,7.23977,0,627,50,41.95786,625.8857
7/11/2021,1697,25.75,100,0,7.23069,0,624,50,41.95786,625.8857
7/11/2021,1698,25.75,100,0,7.23977,0,624,50,41.95786,625.8857
7/11/2021,1699,25.75,100,0,7.23977,0,624,50,41.95786,625.8857
7/11/2021,1700,25.6875,100,0.328,7.23069,0,624,50,41.95786,625.8857
7/11/2021,1701,25.75,100,0,7.23069,0,625,50,41.95786,625.8857
7/11/2021,1702,25.75,100,0,7.23523,0,625,50,41.95786,625.8857
7/11/2021,1703,25.75,100,0,7.23523,0,627,50,41.95786,625.8857
7/11/2021,1704,25.75,100,0,7.23977,0,606,50,41.95786,625.8857
7/11/2021,1705,25.75,100,0,7.23977,0,619,50,41.95786,625.8857
7/11/2021,1706,25.75,100,0,7.23523,0,621,50,41.95786,625.8857
7/11/2021,1707,25.75,100,0,7.23523,0,627,50,41.95786,625.8857
7/11/2021,1708,25.6875,100,0,7.23977,0,624,50,41.95786,625.8857
7/11/2021,1709,25.75,100,0,7.23069,0,624,50,41.95786,625.8857
7/11/2021,1710,25.6875,100,0,7.23523,0,624,50,41.95786,625.8857
7/11/2021,1711,25.75,100,0,7.23069,0,623,50,41.95786,625.8857
7/11/2021,1712,25.6875,100,0,7.23977,0,624,50,41.95786,625.8857
7/11/2021,1713,25.75,100,0,7.23523,0,618,50,41.95786,625.8857
7/11/2021,1714,25.75,100,0,7.23523,0,602,50,41.95786,625.8857
7/11/2021,1715,25.75,100,0,7.23523,0,621,50,41.95786,625.8857
7/11/2021,1716,25.75,100,0,7.23069,0,619,50,41.95786,625.8857
7/11/2021,1717,25.75,100,0,7.23523,0,624,50,41.95786,625.8857
7/11/2021,1718,25.75,100,0,7.23523,0,626,50,41.95786,625.8857
7/11/2021,1719,25.75,100,0,7.23977,0,625,50,41.95786,625.8857
7/11/2021,1720,25.6875,100,0,7.23977,0,628,50,41.95786,625.8857
7/11/2021,1721,25.75,100,0,7.23523,0,623,50,41.95786,625.8857
7/11/2021,1722,25.75,100,0,7.23523,0,624,50,41.95786,625.8857
7/11/2021,1723,25.8125,100,0,7.23977,0,625,50,41.95786,625.8857
7/11/2021,1724,25.75,100,0,7.24431,0,625,50,41.95786,625.8857
7/11/2021,1725,25.6875,100,0,7.24431,0,635,50,41.95786,625.8857
7/11/2021,1726,25.75,100,0,7.23977,0,630,50,41.95786,625.8857
7/11/2021,1727,25.75,100,0,7.23069,0,627,50,41.95786,625.8857
7/11/2021,1728,25.75,100,0,7.23977,0,623,50,41.95786,625.8857
7/11/2021,1729,25.75,100,0,7.23523,0,624,50,41.95786,625.8857
7/11/2021,1730,25.75,100,0,7.23523,0,626,50,41.95786,625.8857
7/11/2021,1731,25.75,100,0,7.23977,0,642,50,41.95786,625.8857
7/11/2021,1732,25.6875,100,0,7.23977,0,639,50,41.95786,625.8857
7/11/2021,1733,25.75,100,0,7.23977,0,631,50,41.95786,625.8857
7/11/2021,1734,25.75,100,0,7.23977,0,634,50,41.95786,625.8857
7/11/2021,1735,25.75,100,0,7.23977,0,633,50,41.95786,625.8857
7/11/2021,1736,25.75,100,0,7.23977,0,627,50,41.95786,625.8857
7/11/2021,1737,25.8125,100,0,7.23523,0,624,50,41.95786,625.8857
7/11/2021,1738,25.75,100,0,7.23977,0,626,50,41.95786,625.8857
7/11/2021,1739,25.75,100,0,7.23977,0,627,50,41.95786,625.8857
7/11/2021,1740,25.625,100,0,7.23523,0,624,50,41.95786,625.8857
7/11/2021,1741,25.6875,100,0,7.23977,0,603,50,41.95786,625.8857
7/11/2021,1742,25.6875,100,0,7.23523,0,627,50,41.95786,625.8857
7/11/2021,1743,25.6875,100,0,7.23523,0,619,50,41.95786,625.8857
7/11/2021,1744,25.6875,100,0,7.23523,0,624,50,41.95786,625.8857
7/11/2021,1745,25.75,100,0,7.23523,0,627,50,41.95786,625.8857
7/11/2021,1746,25.6875,100,0,7.23523,0,621,50,41.95786,625.8857
7/11/2021,1747,25.6875,100,0,7.23069,0,624,50,41.95786,625.8857
7/11/2021,1748,25.6875,100,0,7.23523,0,624,50,41.95786,625.8857
7/11/2021,1749,25.6875,100,0,7.24431,0,621,50,41.95786,625.8857
7/11/2021,1750,25.6875,100,0,7.23977,0,628,50,41.95786,625.8857
7/11/2021,1751,25.6875,100,0,7.23977,0,630,50,41.95786,625.8857
7/11/2021,1752,25.6875,100,0.208,7.23977,0,629,50,41.95786,625.8857
7/11/2021,1753,25.625,100,0,7.23523,0,624,50,41.95786,625.8857
7/11/2021,1754,25.6875,100,0,7.23069,0,624,50,41.95786,625.8857
7/11/2021,1755,25.75,100,0.208,7.23977,0,624,50,41.95786,625.8857
7/11/2021,1756,25.6875,100,0,7.22161,0,624,50,41.95786,625.8857
7/11/2021,1757,25.75,100,0,7.23523,0,624,50,41.95786,625.8857
7/11/2021,1758,25.6875,100,0,7.23069,0,624,50,41.95786,625.8857
7/11/2021,1759,25.6875,100,0,7.23523,0,624,50,41.95786,625.8857
7/11/2021,1760,25.6875,100,0,7.23069,0,624,50,41.95786,625.8857
7/11/2021,1761,25.6875,100,0,7.23977,0,619,50,41.95786,625.8857
7/11/2021,1762,25.6875,100,0,7.23523,0,617,50,41.95786,625.8857
7/11/2021,1763,25.6875,100,0,7.23977,0,618,50,41.95786,625.8857
7/11/2021,1764,25.625,100,0,7.23523,0,617,50,41.95786,625.8857
7/11/2021,1765,25.625,100,0,7.23069,0,618,50,41.95786,625.8857
7/11/2021,1766,25.625,100,0,7.23977,0,621,50,41.95786,625.8857
7/11/2021,1767,25.625,100,0,7.23977,0,619,50,41.95786,625.8857
7/11/2021,1768,25.6875,100,0,7.23523,0,624,50,41.95786,625.8857
7/11/2021,1769,25.625,100,0,7.23069,0,627,50,41.95786,625.8857
