created_at,air_temp,process_temp,rotational_speed,torque,tool,machinefailure
2021-06-20 08:50:43 CET,302.1,310.8,1596,37.1,43,0
2021-06-20 08:51:03 CET,302.2,310.8,1383,46.9,45,0
2021-06-20 08:51:42 CET,302.2,310.8,2203,16.6,47,0
2021-06-20 08:52:01 CET,302.2,310.8,1408,46.8,49,0
2021-06-20 08:52:21 CET,302.2,310.8,1673,32.9,52,0
2021-06-20 08:53:18 CET,302.2,310.8,1340,47.8,54,0
2021-06-20 08:53:37 CET,302.2,310.9,1452,42.3,56,0
2021-06-20 08:53:57 CET,302.2,310.9,1302,53.4,58,0
2021-06-20 08:54:17 CET,302.2,310.9,1522,35.9,61,0
2021-06-20 08:54:36 CET,302.2,310.8,1438,41.4,66,0
2021-06-20 08:55:15 CET,302.2,310.9,1604,40.5,68,0
2021-06-20 08:55:35 CET,302.2,311,1832,23.2,70,0
2021-06-20 08:56:14 CET,302.3,311,1521,34.8,72,0
2021-06-20 08:56:53 CET,302.3,311,1446,37.6,75,0
2021-06-20 08:57:13 CET,302.4,311.1,1905,20.9,77,0
2021-06-20 08:57:33 CET,302.4,311,1475,47.9,79,0
2021-06-20 08:57:52 CET,302.4,311,1462,48.5,81,0
2021-06-20 08:58:12 CET,302.4,310.9,1435,42.3,83,0
2021-06-20 08:58:31 CET,302.4,310.9,1469,39.6,86,0
2021-06-20 08:59:50 CET,302.6,311.1,1520,43.0,88,0
2021-06-20 09:00:09 CET,302.6,311,1537,35.5,91,0
2021-06-20 09:00:29 CET,302.6,311,1369,60.0,93,1
2021-06-20 09:01:08 CET,302.6,311,1506,37.2,95,0
2021-06-20 09:01:28 CET,302.5,310.9,1330,56.9,97,1
2021-06-20 09:01:47 CET,302.6,311,1660,38.0,99,0
2021-06-20 09:02:07 CET,302.5,310.9,1356,55.5,101,1
2021-06-20 09:02:46 CET,302.6,311,1438,51.0,106,0
2021-06-20 09:03:05 CET,302.6,311,1329,48.6,111,1
2021-06-20 09:03:25 CET,302.6,311,1284,68.0,114,1
2021-06-20 09:03:44 CET,302.5,311,1387,52.1,116,0
2021-06-20 09:04:04 CET,302.6,311,1591,33.9,119,0
2021-06-20 09:04:43 CET,302.6,311,1589,39.0,122,0
2021-06-20 09:05:03 CET,302.7,311.1,1297,60.7,125,1
2021-06-20 09:05:22 CET,302.7,311.2,1545,35.1,128,0
2021-06-20 09:06:21 CET,302.7,311.1,1418,43.4,130,0
2021-06-20 09:06:41 CET,302.7,311.1,1730,28.1,135,0
2021-06-20 09:07:00 CET,302.6,311,2001,20.7,137,0
2021-06-20 09:07:40 CET,302.6,311,1620,36.2,139,0
2021-06-20 09:07:59 CET,302.6,311,1542,39.7,141,0
2021-06-20 09:08:58 CET,302.6,311,1424,38.0,144,0
2021-06-20 09:09:17 CET,302.7,311.1,1440,39.5,146,0
2021-06-20 09:09:37 CET,302.6,311,1520,42.8,148,0
2021-06-20 09:10:16 CET,302.7,311,1694,29.8,150,0
2021-06-20 09:10:35 CET,302.6,311,1610,39.2,152,0
2021-06-20 09:10:55 CET,302.6,310.9,1331,52.0,154,1
2021-06-20 09:11:15 CET,302.6,310.8,1470,41.2,156,0
2021-06-20 09:12:51 CET,302.5,310.8,1577,36.9,158,0
2021-06-20 09:13:10 CET,302.6,310.8,1486,36.4,160,0
2021-06-20 09:13:30 CET,302.4,310.6,1445,40.3,162,0
2021-06-20 09:13:50 CET,302.4,310.5,1500,36.7,164,0
2021-06-20 09:14:10 CET,302.2,310.4,1456,47.5,167,0
2021-06-20 09:14:29 CET,302.2,310.4,1743,28.1,170,0
2021-06-20 09:14:49 CET,302.0,310.1,1409,50.4,172,0
2021-06-20 09:15:09 CET,302.0,310.1,1361,45.4,174,1
2021-06-20 09:15:29 CET,302.1,310.1,1753,28.9,176,0
2021-06-20 09:16:08 CET,302.0,310,1832,22.9,178,0
2021-06-20 09:16:28 CET,301.9,309.9,1374,48.5,180,1
2021-06-20 09:17:07 CET,301.8,309.9,1334,61.0,182,1
2021-06-20 09:17:27 CET,301.8,310,1493,40.3,185,0
2021-06-20 09:17:47 CET,301.7,309.9,1317,49.0,187,1
2021-06-20 09:18:27 CET,301.7,309.9,1434,47.9,189,0
2021-06-20 09:18:46 CET,301.7,309.9,1457,39.2,192,0
2021-06-20 09:19:06 CET,301.7,310,1391,50.6,195,0
2021-06-20 09:19:26 CET,301.8,310,1781,23.9,198,0
2021-06-20 09:20:23 CET,301.8,310,1642,32.6,201,0
2021-06-20 09:20:42 CET,301.8,310,2032,19.0,203,0
2021-06-20 09:21:02 CET,301.8,310.1,2372,13.9,205,1
2021-06-20 09:21:22 CET,301.8,310,1393,44.9,208,0
2021-06-20 09:21:42 CET,301.7,310.1,1743,27.3,210,0
2021-06-20 09:22:02 CET,301.8,310.2,1457,40.4,213,0
2021-06-20 09:22:22 CET,301.8,310.2,2825,5.8,215,1
2021-06-20 09:22:42 CET,301.8,310.2,1609,34.2,217,0
2021-06-20 09:23:02 CET,301.8,310.2,1437,42.3,0,0
2021-06-20 09:23:21 CET,301.7,310.1,1402,50.1,3,0
2021-06-20 09:23:41 CET,301.7,310.1,1644,34.6,5,0
2021-06-20 09:24:01 CET,301.7,310.2,1471,51.1,8,0
2021-06-20 09:25:00 CET,301.7,310.1,2695,12.6,10,0
2021-06-20 09:25:20 CET,301.7,310.2,1435,48.1,12,0
2021-06-20 09:25:40 CET,301.6,310.1,1694,26.3,14,0
2021-06-20 09:27:33 CET,301.6,310.1,1687,26.6,16,0
2021-06-20 09:28:12 CET,301.6,310,1869,22.9,18,0
2021-06-20 09:29:29 CET,301.4,309.9,1259,63.9,20,1
2021-06-20 09:29:48 CET,301.4,309.9,1460,47.2,22,0
2021-06-20 09:30:08 CET,301.3,309.9,1501,39.5,27,0
2021-06-20 09:30:47 CET,301.4,310,1776,25.6,30,0
2021-06-20 09:31:07 CET,301.5,310.1,1468,40.8,32,0
2021-06-20 09:31:27 CET,301.5,310.1,1430,46.5,35,0
2021-06-20 09:31:46 CET,301.4,310.1,1502,46.6,37,0
2021-06-20 09:32:06 CET,301.4,310.1,1623,32.3,39,0
2021-06-20 09:32:45 CET,301.4,310,1651,29.8,44,0
2021-06-20 09:33:05 CET,301.5,310.1,1639,33.4,47,0
2021-06-20 09:33:24 CET,301.5,310,1417,44.6,49,0
2021-06-20 09:34:04 CET,301.5,310.1,1541,42.2,52,0
2021-06-20 09:34:23 CET,301.6,310.2,1411,45.1,54,0
2021-06-20 09:35:02 CET,301.7,310.3,1397,44.6,57,0
2021-06-20 09:35:22 CET,301.7,310.2,1686,28.9,59,0
2021-06-20 09:36:01 CET,301.7,310.1,1431,44.0,61,0
2021-06-20 09:36:40 CET,301.8,310.3,1341,50.5,64,1
2021-06-20 09:37:20 CET,301.7,310.2,1486,43.0,66,0
2021-06-20 09:37:39 CET,301.6,310.2,1384,57.1,68,0
2021-06-20 09:37:59 CET,301.6,310.1,1362,55.8,70,1
2021-06-20 09:38:38 CET,301.7,310.1,1660,29.3,72,0
2021-06-20 09:38:58 CET,301.6,310.1,1326,48.2,77,1
2021-06-20 09:39:17 CET,301.6,310,1566,30.3,79,0
2021-06-20 09:39:37 CET,301.5,309.8,1549,38.5,81,0
2021-06-20 09:39:57 CET,301.6,309.9,1746,31.1,83,0
2021-06-20 09:40:17 CET,301.7,309.9,1452,41.5,86,0
2021-06-20 09:40:36 CET,301.6,309.8,1588,33.9,89,0
2021-06-20 09:40:56 CET,301.6,309.8,1472,42.5,91,0
2021-06-20 09:41:15 CET,301.7,309.9,1607,37.7,93,0
2021-06-20 09:41:35 CET,301.6,309.9,1423,53.6,95,0
2021-06-20 09:41:55 CET,301.6,309.9,1440,43.4,100,0
2021-06-20 09:42:14 CET,301.6,309.9,1397,43.7,102,0
2021-06-20 09:42:34 CET,301.7,309.9,1524,46.6,104,0
2021-06-20 09:42:54 CET,301.7,309.9,1533,40.9,106,0
2021-06-20 09:43:13 CET,301.7,309.8,1398,46.0,109,0
2021-06-20 09:43:33 CET,301.7,309.8,1284,68.2,111,1
2021-06-20 09:43:52 CET,301.7,309.8,1491,39.3,114,0
2021-06-20 09:44:12 CET,301.8,309.9,1418,51.3,116,0
2021-06-20 09:44:31 CET,301.8,309.8,1546,39.8,121,0
2021-06-20 09:44:51 CET,301.8,309.7,1598,30.4,124,0
2021-06-20 09:45:48 CET,301.9,309.8,1724,27.5,126,0
2021-06-20 09:46:07 CET,301.9,309.8,1507,44.7,131,0
2021-06-20 09:46:46 CET,301.9,309.7,1595,31.4,133,0
2021-06-20 09:47:25 CET,301.9,309.7,1568,37.5,135,0
2021-06-20 09:47:45 CET,301.8,309.6,1432,43.7,138,0
2021-06-20 09:48:04 CET,301.9,309.7,1424,42.8,140,0
2021-06-20 09:48:24 CET,302.0,309.7,1386,62.7,142,1
2021-06-20 09:48:43 CET,302.0,309.8,1456,58.1,145,0
2021-06-20 09:49:03 CET,302.0,309.8,1280,57.3,147,1
2021-06-20 09:49:22 CET,302.0,309.8,1649,31.0,152,0
2021-06-20 09:49:42 CET,302.0,309.9,1407,52.8,154,0
2021-06-20 09:50:01 CET,302.0,309.9,1606,34.5,156,0
2021-06-20 09:50:21 CET,302.1,310,1531,38.0,161,0
2021-06-20 09:50:41 CET,302.1,310.1,1543,35.8,164,0
2021-06-20 09:51:01 CET,302.1,310.1,1379,48.2,166,1
2021-06-20 09:51:20 CET,302.1,310.1,1447,46.6,169,0
2021-06-20 09:51:40 CET,302.1,310.1,1844,24.6,171,0
2021-06-20 09:52:19 CET,302.1,310.1,1615,29.9,176,0
2021-06-20 09:53:18 CET,302.0,310,1449,48.8,181,0
2021-06-20 09:53:37 CET,302.0,309.9,1388,51.4,183,0
2021-06-20 09:53:57 CET,302.0,309.9,1447,42.8,185,0
2021-06-20 09:54:17 CET,302.0,310,1664,28.6,190,0
2021-06-20 09:54:36 CET,302.0,309.9,1735,27.2,192,0
2021-06-20 09:55:15 CET,302.0,309.9,1308,57.6,197,1
2021-06-20 09:56:32 CET,302.0,309.8,1480,40.0,199,0
2021-06-20 09:56:51 CET,301.9,309.6,1439,41.7,201,0
2021-06-20 09:57:11 CET,301.9,309.7,1533,35.9,204,0
2021-06-20 09:57:30 CET,302.0,309.7,1551,34.8,207,0
2021-06-20 09:57:50 CET,302.0,309.7,1414,36.3,209,0
2021-06-20 09:58:29 CET,301.9,309.6,1551,34.6,211,0
2021-06-20 09:59:25 CET,301.8,309.6,1436,49.0,214,0
2021-06-20 10:00:05 CET,301.9,309.6,1385,45.8,217,0
2021-06-20 10:00:44 CET,301.8,309.5,1732,30.1,220,0
2021-06-20 10:02:00 CET,301.9,309.6,1410,49.0,223,0
2021-06-20 10:02:20 CET,301.9,309.6,1446,43.2,225,0
2021-06-20 10:02:39 CET,301.8,309.5,1525,39.6,227,0
2021-06-20 10:02:59 CET,301.7,309.5,1298,65.5,229,1
2021-06-20 10:03:19 CET,301.8,309.6,1443,42.7,231,0
2021-06-20 10:03:38 CET,301.8,309.7,1442,45.3,233,1
2021-06-20 10:03:58 CET,301.9,309.7,1719,31.9,0,0
2021-06-20 10:04:17 CET,302.0,309.8,1532,39.4,2,0
2021-06-20 10:04:37 CET,302.0,309.8,1701,27.2,4,0
2021-06-20 10:05:16 CET,302.1,310,1355,45.1,6,1
2021-06-20 10:05:56 CET,302.2,310.1,1421,45.4,9,0
2021-06-20 10:06:15 CET,302.2,310.1,1368,51.6,12,1
2021-06-20 10:06:35 CET,302.2,310.1,1458,45.1,15,0
2021-06-20 10:06:55 CET,302.2,310.1,1572,34.6,17,0
2021-06-20 10:07:14 CET,302.2,310,1483,48.7,20,0
2021-06-20 10:07:34 CET,302.3,310.1,1513,40.4,22,0
2021-06-20 10:07:53 CET,302.3,310.1,1383,42.9,24,0
2021-06-20 10:08:13 CET,302.4,310.2,1539,37.7,29,0
2021-06-20 10:09:12 CET,302.3,310.1,1563,37.8,31,0
2021-06-20 10:09:51 CET,302.3,310.1,1653,29.7,34,0
2021-06-20 10:10:11 CET,302.3,310.1,1353,50.9,36,1
2021-06-20 10:10:30 CET,302.2,310,1468,43.6,38,0
2021-06-20 10:10:50 CET,302.3,310.2,1506,33.8,43,0
2021-06-20 10:11:29 CET,302.3,310.1,1388,49.9,48,0
2021-06-20 10:12:26 CET,302.4,310.2,1485,45.9,50,0
2021-06-20 10:12:46 CET,302.4,310.2,1331,45.5,53,1
2021-06-20 10:13:25 CET,302.5,310.3,1326,58.5,55,1
2021-06-20 10:13:45 CET,302.3,310.2,1394,55.4,57,0
2021-06-20 10:14:42 CET,302.4,310.1,2009,18.9,59,0
2021-06-20 10:15:21 CET,302.4,310.1,1358,54.6,61,1
2021-06-20 10:15:40 CET,302.5,310.2,1586,32.2,64,0
2021-06-20 10:16:00 CET,302.5,310.3,1688,31.6,66,0
2021-06-20 10:16:19 CET,302.6,310.5,1450,43.2,68,0
2021-06-20 10:16:39 CET,302.7,310.5,1398,47.3,70,0
2021-06-20 10:16:59 CET,302.7,310.5,1520,39.3,73,0
2021-06-20 10:17:55 CET,302.6,310.4,1514,42.7,75,0
2021-06-20 10:18:15 CET,302.6,310.4,1532,36.1,77,0
2021-06-20 10:18:34 CET,302.6,310.4,1365,66.8,80,1
2021-06-20 10:18:54 CET,302.6,310.3,1642,33.2,82,0
2021-06-20 10:19:14 CET,302.6,310.2,2676,10.8,84,1
2021-06-20 10:19:33 CET,302.6,310.2,1873,21.3,87,0
2021-06-20 10:19:53 CET,302.6,310.2,1325,62.4,92,1
2021-06-20 10:20:13 CET,302.6,310.2,2157,17.2,94,0
2021-06-20 10:20:52 CET,302.6,310.2,1563,39.0,97,0
2021-06-20 10:21:12 CET,302.6,310.2,1631,31.0,100,0
2021-06-20 10:22:48 CET,302.5,310.2,1547,36.9,103,0
2021-06-20 10:23:27 CET,302.6,310.3,1479,40.4,105,0
2021-06-20 10:23:47 CET,302.4,310.1,1379,48.9,107,1
2021-06-20 10:24:06 CET,302.4,310.1,1906,21.2,110,0
2021-06-20 10:24:26 CET,302.3,310.1,1731,33.4,112,0
2021-06-20 10:24:46 CET,302.3,310.1,1688,30.4,115,0
2021-06-20 10:25:05 CET,302.3,310.2,1443,54.6,120,0
2021-06-20 10:25:25 CET,302.4,310.2,1445,46.4,125,0
2021-06-20 10:25:44 CET,302.4,310.2,1435,44.9,127,0
2021-06-20 10:26:04 CET,302.4,310.1,1556,32.9,132,0
2021-06-20 10:26:24 CET,302.3,310.1,1321,52.7,134,1
2021-06-20 10:26:43 CET,302.4,310.1,1577,35.8,136,0
2021-06-20 10:27:03 CET,302.4,310.2,1578,31.2,139,0
2021-06-20 10:28:02 CET,302.4,310.1,1418,52.3,141,0
2021-06-20 10:28:21 CET,302.4,310.2,1392,55.8,143,0
2021-06-20 10:28:41 CET,302.5,310.3,1446,44.0,146,0
2021-06-20 10:29:01 CET,302.5,310.2,1329,50.6,148,1
2021-06-20 10:29:40 CET,302.5,310.2,1563,34.8,150,0
2021-06-20 10:30:36 CET,302.5,310.3,1405,57.4,152,0
2021-06-20 10:31:15 CET,302.4,310.2,2224,16.0,154,0
2021-06-20 10:31:35 CET,302.5,310.2,1716,29.9,156,0
2021-06-20 10:31:55 CET,302.5,310.3,1584,35.5,158,0
2021-06-20 10:32:15 CET,302.5,310.3,1488,41.8,160,0
2021-06-20 10:32:34 CET,302.4,310.3,1374,51.2,163,1
2021-06-20 10:33:13 CET,302.4,310.3,1378,54.3,165,1
2021-06-20 10:33:33 CET,302.5,310.3,1551,37.3,168,0
2021-06-20 10:33:53 CET,302.5,310.3,1549,40.9,170,0
2021-06-20 10:34:12 CET,302.5,310.3,1447,39.2,172,0
2021-06-20 10:34:32 CET,302.4,310.2,1400,53.7,175,0
2021-06-20 10:35:11 CET,302.4,310.1,1401,48.8,177,0
2021-06-20 10:35:31 CET,302.4,310.1,1597,28.9,179,0
2021-06-20 10:36:10 CET,302.3,310.1,1487,46.0,184,0
2021-06-20 10:36:30 CET,302.5,310.3,1710,27.3,186,0
2021-06-20 10:37:46 CET,302.6,310.4,1478,47.7,189,0
2021-06-20 10:38:06 CET,302.6,310.4,1743,26.3,191,0
2021-06-20 10:38:26 CET,302.6,310.5,1596,32.8,193,0
2021-06-20 10:38:46 CET,302.7,310.5,1642,30.8,195,0
2021-06-20 10:39:05 CET,302.7,310.5,1263,67.8,197,1
2021-06-20 10:39:25 CET,302.8,310.6,2016,19.9,199,0
2021-06-20 10:39:45 CET,302.8,310.6,1671,30.5,201,0
2021-06-20 10:40:24 CET,302.8,310.6,1404,43.2,203,0
2021-06-20 10:40:44 CET,302.8,310.6,1470,41.1,205,0
2021-06-20 10:41:03 CET,302.8,310.6,1617,37.9,207,0
2021-06-20 10:41:23 CET,302.7,310.5,1725,29.0,209,0
2021-06-20 10:41:43 CET,302.7,310.5,1446,40.9,211,1
2021-06-20 10:42:02 CET,302.7,310.6,1564,34.3,0,0
2021-06-20 10:42:41 CET,302.8,310.6,1670,29.1,2,0
2021-06-20 10:43:01 CET,302.7,310.6,1501,48.7,4,0
2021-06-20 10:43:41 CET,302.7,310.5,1551,35.9,6,0
2021-06-20 10:44:00 CET,302.7,310.5,1563,35.0,8,0
2021-06-20 10:44:20 CET,302.7,310.5,1351,41.8,10,1
2021-06-20 10:44:59 CET,302.6,310.4,1415,52.1,12,0
2021-06-20 10:45:19 CET,302.6,310.3,1647,34.2,14,0
2021-06-20 10:45:38 CET,302.5,310.2,1477,41.6,16,0
2021-06-20 10:45:59 CET,302.6,310.2,1923,21.5,18,0
2021-06-20 10:46:18 CET,302.7,310.4,1305,55.2,20,1
2021-06-20 10:46:38 CET,302.6,310.4,1544,35.1,25,0
2021-06-20 10:46:57 CET,302.7,310.5,1568,36.9,28,0
2021-06-20 10:47:17 CET,302.7,310.4,1489,42.7,33,0
2021-06-20 10:47:37 CET,302.6,310.4,1451,43.1,35,0
2021-06-20 10:47:56 CET,302.7,310.4,1542,35.7,38,0
2021-06-20 10:48:16 CET,302.6,310.5,1965,20.2,40,0
2021-06-20 10:48:35 CET,302.5,310.5,1436,36.5,43,0
2021-06-20 10:48:55 CET,302.5,310.4,1509,37.6,45,0
2021-06-20 10:50:11 CET,302.5,310.4,1487,40.2,48,0
2021-06-20 10:50:30 CET,302.5,310.4,1967,20.3,50,0
2021-06-20 10:50:50 CET,302.6,310.4,1409,53.3,52,0
2021-06-20 10:51:10 CET,302.6,310.5,1420,56.4,57,0
2021-06-20 10:51:29 CET,302.7,310.5,1511,37.7,60,0
2021-06-20 10:51:49 CET,302.6,310.4,1649,30.1,62,0
2021-06-20 10:52:08 CET,302.6,310.4,1359,57.2,67,1
2021-06-20 10:52:28 CET,302.5,310.4,1605,36.0,69,0
2021-06-20 10:52:47 CET,302.5,310.3,1523,36.0,72,0
2021-06-20 10:53:07 CET,302.6,310.4,1614,36.0,74,0
2021-06-20 10:53:26 CET,302.6,310.3,1721,27.4,79,0
2021-06-20 10:53:46 CET,302.6,310.4,1638,36.2,84,0
2021-06-20 10:54:06 CET,302.5,310.2,1307,54.0,86,1
2021-06-20 10:54:25 CET,302.4,310.2,1642,28.3,88,0
2021-06-20 10:54:45 CET,302.5,310.2,1751,30.5,90,0
2021-06-20 10:55:04 CET,302.4,310.1,1645,31.6,93,0
2021-06-20 10:55:24 CET,302.4,310.1,1426,46.8,95,0
2021-06-20 10:55:44 CET,302.4,310.1,1520,36.6,97,0
2021-06-20 10:56:04 CET,302.4,310.1,1709,31.8,100,0
2021-06-20 10:56:23 CET,302.4,310,1426,46.6,102,0
2021-06-20 10:57:03 CET,302.4,310.1,1429,43.7,104,0
2021-06-20 10:57:22 CET,302.4,310.2,1346,62.4,106,1
2021-06-20 10:57:42 CET,302.5,310.2,1454,43.0,108,0
2021-06-20 10:58:01 CET,302.5,310.3,1411,49.5,110,0
2021-06-20 10:58:21 CET,302.4,310.3,1900,24.4,113,0
2021-06-20 10:59:00 CET,302.4,310.3,1479,36.2,115,0
2021-06-20 10:59:20 CET,302.5,310.4,1415,48.2,117,0
2021-06-20 10:59:59 CET,302.5,310.3,1539,39.0,119,0
2021-06-20 11:00:19 CET,302.4,310.3,1520,31.6,121,0
2021-06-20 11:01:35 CET,302.4,310.3,1480,45.8,123,0
2021-06-20 11:01:54 CET,302.4,310.4,1666,29.7,125,0
2021-06-20 11:02:14 CET,302.4,310.4,1456,47.6,127,0
2021-06-20 11:02:53 CET,302.4,310.4,1865,23.9,129,0
2021-06-20 11:03:13 CET,302.5,310.5,1918,21.6,131,0
2021-06-20 11:03:32 CET,302.5,310.4,1488,48.4,134,0
2021-06-20 11:03:52 CET,302.5,310.5,1527,38.8,136,0
2021-06-20 11:04:12 CET,302.4,310.4,1463,42.2,139,0
2021-06-20 11:04:31 CET,302.4,310.4,1521,38.5,142,0
2021-06-20 11:04:51 CET,302.4,310.5,1372,45.7,144,1
2021-06-20 11:05:10 CET,302.5,310.5,1507,39.5,147,0
2021-06-20 11:05:30 CET,302.4,310.4,1586,34.3,149,0
2021-06-20 11:05:49 CET,302.5,310.4,1487,42.0,152,0
2021-06-20 11:06:09 CET,302.5,310.5,1520,41.2,154,0
2021-06-20 11:06:29 CET,302.5,310.4,1422,41.9,156,0
2021-06-20 11:06:48 CET,302.4,310.3,1375,52.5,161,1
2021-06-20 11:07:08 CET,302.4,310.2,1633,28.0,164,0
2021-06-20 11:08:04 CET,302.4,310.2,1503,36.2,166,0
2021-06-20 11:08:24 CET,302.4,310.2,1351,45.1,168,1
2021-06-20 11:09:20 CET,302.3,310.2,1548,35.3,170,0
2021-06-20 11:09:40 CET,302.4,310.3,1923,23.3,172,0
2021-06-20 11:10:37 CET,302.5,310.3,1592,32.6,174,0
2021-06-20 11:11:34 CET,302.5,310.4,1580,35.6,176,0
2021-06-20 11:11:53 CET,302.5,310.4,1427,46.8,179,0
2021-06-20 11:12:13 CET,302.5,310.4,1581,32.7,181,0
2021-06-20 11:12:53 CET,302.6,310.5,1542,39.9,184,0
2021-06-20 11:13:13 CET,302.5,310.4,1349,55.1,187,1
2021-06-20 11:14:10 CET,302.5,310.5,1463,43.0,189,0
2021-06-20 11:14:30 CET,302.5,310.4,1429,43.2,191,0
2021-06-20 11:14:50 CET,302.5,310.4,1451,53.6,194,0
2021-06-20 11:15:09 CET,302.6,310.5,1511,37.2,197,0
2021-06-20 11:15:29 CET,302.6,310.6,1549,37.5,199,0
2021-06-20 11:15:49 CET,302.5,310.5,1507,40.2,201,0
2021-06-20 11:16:09 CET,302.6,310.5,1524,33.7,204,0
2021-06-20 11:16:48 CET,302.7,310.5,1880,22.7,207,0
2021-06-20 11:17:27 CET,302.6,310.5,1461,45.4,0,0
2021-06-20 11:18:23 CET,302.6,310.5,1748,28.2,2,0
2021-06-20 11:18:44 CET,302.7,310.6,1690,26.7,4,0
2021-06-20 11:19:04 CET,302.7,310.6,1349,51.2,6,1
2021-06-20 11:19:23 CET,302.7,310.6,1686,26.3,9,0
2021-06-20 11:19:43 CET,302.7,310.7,1369,47.5,11,1
2021-06-20 11:20:03 CET,302.7,310.7,1433,43.7,13,0
2021-06-20 11:20:22 CET,302.7,310.7,1597,41.9,15,0
2021-06-20 11:21:19 CET,302.9,310.8,1610,32.2,17,0
2021-06-20 11:21:38 CET,302.7,310.7,1398,57.7,19,0
2021-06-20 11:21:58 CET,302.7,310.7,1977,20.0,21,0
2021-06-20 11:22:18 CET,302.8,310.8,1516,39.5,23,0
2021-06-20 11:22:57 CET,302.7,310.8,1275,55.0,25,1
2021-06-20 11:24:14 CET,302.8,310.8,1402,50.5,30,0
2021-06-20 11:24:33 CET,302.8,310.8,1451,44.7,32,0
2021-06-20 11:24:53 CET,302.7,310.8,1555,36.1,35,0
2021-06-20 11:25:13 CET,302.8,310.9,1636,35.0,38,0
2021-06-20 11:25:32 CET,302.8,310.9,1312,52.2,40,1
2021-06-20 11:25:52 CET,302.8,310.9,1708,29.8,42,0
2021-06-20 11:26:12 CET,302.9,311,1556,36.5,44,0
2021-06-20 11:26:31 CET,302.8,311,1436,43.5,47,0
2021-06-20 11:26:51 CET,302.9,311,1402,40.7,52,0
2021-06-20 11:27:11 CET,302.9,311,1437,49.9,55,0
2021-06-20 11:27:30 CET,302.9,311.1,1926,21.8,58,0
2021-06-20 11:27:50 CET,303.0,311.2,1800,23.7,61,0
2021-06-20 11:28:29 CET,303.0,311.2,1641,32.6,63,0
2021-06-20 11:28:50 CET,303.0,311.2,1374,48.2,65,1
2021-06-20 11:29:29 CET,303.0,311.2,1494,37.0,67,0
2021-06-20 11:29:49 CET,303.0,311.2,1601,32.9,69,0
2021-06-20 11:30:08 CET,302.9,311.2,1634,36.9,71,0
2021-06-20 11:30:28 CET,302.9,311.2,1467,37.7,73,0
2021-06-20 11:31:44 CET,302.8,311.1,1550,32.3,76,0
2021-06-20 11:32:04 CET,302.8,311.1,1563,32.2,78,0
2021-06-20 11:32:24 CET,302.7,310.9,1395,48.3,80,0
2021-06-20 11:32:43 CET,302.8,311,1507,33.4,82,0
2021-06-20 11:33:03 CET,302.8,311,1564,38.5,85,0
2021-06-20 11:33:23 CET,302.8,311.1,1721,30.0,87,0
2021-06-20 11:34:19 CET,302.8,311.1,1456,36.1,89,0
2021-06-20 11:35:16 CET,302.9,311.2,2102,17.8,91,0
2021-06-20 11:35:36 CET,302.9,311.1,1555,33.9,96,0
2021-06-20 11:36:32 CET,303.0,311.2,1409,41.9,98,0
2021-06-20 11:36:52 CET,303.0,311.2,1387,41.4,100,0
2021-06-20 11:37:49 CET,303.0,311.2,1460,43.9,103,0
2021-06-20 11:38:08 CET,303.0,311.2,1361,47.6,106,1
2021-06-20 11:38:28 CET,303.0,311.1,1490,43.0,108,0
2021-06-20 11:38:48 CET,303.1,311.2,1399,49.2,111,0
2021-06-20 11:39:07 CET,303.1,311.1,1420,55.8,113,0
2021-06-20 11:39:46 CET,303.0,311,1359,44.2,115,1
2021-06-20 11:40:05 CET,303.0,311.1,1372,54.3,117,1
2021-06-20 11:40:25 CET,303.0,311,1409,41.7,120,0
2021-06-20 11:40:45 CET,302.9,311,1452,58.3,123,0
2021-06-20 11:41:04 CET,302.9,311,1820,24.6,128,0
2021-06-20 11:41:24 CET,302.9,311,1469,48.7,130,0
2021-06-20 11:41:44 CET,302.9,311.1,1556,45.3,135,0
2021-06-20 11:42:03 CET,303.0,311.1,1980,20.2,137,0
2021-06-20 11:42:23 CET,303.0,311.2,1519,38.0,139,0
2021-06-20 11:42:42 CET,303.0,311.2,1456,44.0,142,0
2021-06-20 11:43:02 CET,303.1,311.2,1394,45.3,144,0
2021-06-20 11:43:22 CET,303.0,311.3,1365,56.2,146,1
2021-06-20 11:44:01 CET,303.0,311.3,2194,16.5,148,0
2021-06-20 11:44:40 CET,303.1,311.3,1403,55.6,150,0
2021-06-20 11:45:37 CET,303.0,311.2,1503,37.0,152,0
2021-06-20 11:45:57 CET,303.0,311.3,1793,29.3,157,0
2021-06-20 11:46:17 CET,303.1,311.4,1829,24.5,159,0
2021-06-20 11:47:13 CET,303.1,311.4,1831,23.3,161,0
2021-06-20 11:47:33 CET,303.0,311.3,1335,53.6,164,1
2021-06-20 11:47:53 CET,303.1,311.3,2056,19.7,167,0
2021-06-20 11:48:32 CET,303.1,311.3,1336,52.6,172,1
2021-06-20 11:48:51 CET,303.0,311.2,1341,51.0,174,1
2021-06-20 11:49:11 CET,303.0,311.1,1526,37.3,176,0
2021-06-20 11:49:31 CET,303.0,311.1,1525,40.7,179,0
2021-06-20 11:50:10 CET,303.0,311.1,1428,39.8,181,0
2021-06-20 11:50:30 CET,303.0,311.2,1511,45.7,184,0
2021-06-20 11:50:50 CET,303.0,311.2,1664,29.8,186,0
2021-06-20 11:51:49 CET,303.0,311.2,1592,38.9,188,0
