created_at,entry_id,TEMPERATURE,TURBIDITY,DISOLVED OXYGEN,pH,AMMONIA,NITRATE,Population,Length,Weight
19/12/2021,1828,24.875,51,25.475,6.16391,0,1302,50,41.267134,605.357114
19/12/2021,1829,24.875,51,22.026,6.23201,385.59799,1205,50,41.267134,605.357114
19/12/2021,1830,24.875,51,24.41,6.44536,0,1232,50,41.267134,605.357114
19/12/2021,1831,24.875,51,26.024,6.22747,402.37036,1216,50,41.267134,605.357114
19/12/2021,1832,24.8125,51,40.021,6.22747,417.73453,1204,50,41.267134,605.357114
19/12/2021,1833,24.875,51,24.596,6.22747,0,1211,50,41.267134,605.357114
19/12/2021,1834,24.875,51,23.1,6.22293,468.02249,1147,50,41.267134,605.357114
19/12/2021,1835,24.8125,51,24.122,6.19569,632.72919,1147,50,41.267134,605.357114
19/12/2021,1836,24.875,51,22.652,6.19569,710.07788,1142,50,41.267134,605.357114
19/12/2021,1837,24.875,51,22.812,6.20477,863.00043,1123,50,41.267134,605.357114
19/12/2021,1838,24.875,51,22.947,6.22747,317.71976,1138,50,41.267134,605.357114
19/12/2021,1839,24.875,51,22.677,6.22293,436.12363,1139,50,41.267134,605.357114
19/12/2021,1840,24.875,51,24.959,6.18207,0,1211,50,41.267134,605.357114
19/12/2021,1841,24.875,51,20.953,6.17753,643.68463,1139,50,41.267134,605.357114
19/12/2021,1842,24.875,51,23.362,6.16391,939.22113,1152,50,41.267134,605.357114
19/12/2021,1843,24.875,51,23.446,6.15937,1342.76733,1127,50,41.267134,605.357114
19/12/2021,1844,24.875,51,26.294,5.85977,0,2036,50,41.267134,605.357114
19/12/2021,1845,24.875,51,25.17,5.83253,0,2507,50,41.267134,605.357114
19/12/2021,1846,24.9375,51,26.768,5.95964,0,2688,50,41.267134,605.357114
19/12/2021,1847,24.9375,51,26.962,6.00503,564.95374,1793,50,41.267134,605.357114
19/12/2021,1848,24.9375,51,27.072,6.04135,1822.18152,1638,50,41.267134,605.357114
19/12/2021,1849,24.9375,51,23.666,6.36365,0,1436,50,41.267134,605.357114
19/12/2021,1850,24.9375,51,23.784,6.39543,18.10319,1307,50,41.267134,605.357114
19/12/2021,1851,24.875,51,21.789,6.38181,16.75256,1268,50,41.267134,605.357114
19/12/2021,1852,24.9375,51,20.133,6.39543,71171588096,1231,50,41.267134,605.357114
19/12/2021,1853,24.9375,51,24.334,6.38181,15.2118,1165,50,41.267134,605.357114
19/12/2021,1854,24.9375,51,23.336,6.42266,2516.40332,1802,50,41.267134,605.357114
19/12/2021,1855,25,51,22.266,6.38181,1571.43384,1930,50,41.267134,605.357114
19/12/2021,1856,25,51,21.69,6.44536,2.84243,1605,50,41.267134,605.357114
19/12/2021,1857,24.9375,51,23.759,6.44536,5.80358,1446,50,41.267134,605.357114
19/12/2021,1858,25,51,20.496,6.52253,440.86465,1388,50,41.267134,605.357114
19/12/2021,1859,25.0625,51,18.133,6.52707,8.7624,1258,50,41.267134,605.357114
19/12/2021,1860,25.0625,51,19.255,6.51799,8.7624,1216,50,41.267134,605.357114
19/12/2021,1861,25,51,19.487,6.51345,8.82865,1187,50,41.267134,605.357114
19/12/2021,1862,25,51,17.661,6.49529,9.37759,1162,50,41.267134,605.357114
19/12/2021,1863,25,51,19.079,6.51799,9.30709,1119,50,41.267134,605.357114
19/12/2021,1864,25,51,19.487,6.46352,2766.55469,1168,50,41.267134,605.357114
19/12/2021,1865,25,51,19.239,6.4726,9.70175,1088,50,41.267134,605.357114
19/12/2021,1866,25,51,19.816,6.48622,1646.53955,1122,50,41.267134,605.357114
19/12/2021,1867,25,51,19.743,6.49529,1423.6228,1086,50,41.267134,605.357114
19/12/2021,1868,25,51,17.437,6.49075,9.03051,1021,50,41.267134,605.357114
19/12/2021,1869,25.0625,51,19.255,6.4726,9.09885,1008,50,41.267134,605.357114
19/12/2021,1870,25,51,18.486,6.4726,9.13322,995,50,41.267134,605.357114
19/12/2021,1871,25,51,21.169,6.49529,8.82865,1003,50,41.267134,605.357114
19/12/2021,1872,25,51,21.185,6.47714,8.72947,1001,50,41.267134,605.357114
19/12/2021,1873,25.0625,51,19.872,6.46806,8.82865,991,50,41.267134,605.357114
19/12/2021,1874,25,51,18.614,6.46806,8.79546,993,50,41.267134,605.357114
19/12/2021,1875,25,51,18.037,6.44536,8.47056,1002,50,41.267134,605.357114
19/12/2021,1876,25,51,19.167,6.46806,3832.65967,1049,50,41.267134,605.357114
19/12/2021,1877,25.0625,51,20.408,6.34095,5161.33887,1863,50,41.267134,605.357114
19/12/2021,1878,25.0625,51,20.288,6.35911,8.82865,1365,50,41.267134,605.357114
19/12/2021,1879,25.0625,51,21.441,6.37273,128932.3984,1229,50,41.267134,605.357114
19/12/2021,1880,25.125,51,19.992,6.38181,42627.83594,1200,50,41.267134,605.357114
19/12/2021,1881,25.0625,51,18.254,6.39997,9.92427,1117,50,41.267134,605.357114
19/12/2021,1882,25.0625,51,20.184,6.38181,10.78645,1097,50,41.267134,605.357114
19/12/2021,1883,25.0625,51,19.751,6.38635,140183.8906,1114,50,41.267134,605.357114
19/12/2021,1884,25.0625,51,19.039,6.4045,31225.00977,1078,50,41.267134,605.357114
19/12/2021,1885,25.125,51,20.857,6.37727,43744.06641,1079,50,41.267134,605.357114
19/12/2021,1886,25.0625,51,20.328,6.37727,84225.0625,1081,50,41.267134,605.357114
19/12/2021,1887,25.0625,51,18.366,6.39997,11.20371,1011,50,41.267134,605.357114
19/12/2021,1888,25.0625,51,18.975,6.39543,86803.40625,1071,50,41.267134,605.357114
19/12/2021,1889,25.125,51,20.905,6.38635,9.66517,1008,50,41.267134,605.357114
19/12/2021,1890,25.0625,51,15.691,6.37727,11.77134,1008,50,41.267134,605.357114
19/12/2021,1891,25.0625,51,17.861,6.42266,7.88685,997,50,41.267134,605.357114
19/12/2021,1892,25.0625,51,17.084,6.41358,8.82865,1019,50,41.267134,605.357114
19/12/2021,1893,25.125,51,21.225,6.39543,29412.98633,1063,50,41.267134,605.357114
19/12/2021,1894,25.0625,51,18.326,6.4045,40497.41016,1062,50,41.267134,605.357114
19/12/2021,1895,25.0625,51,15.811,6.43174,7.42742,1043,50,41.267134,605.357114
19/12/2021,1896,25.0625,51,18.166,6.39997,7.04796,1061,50,41.267134,605.357114
19/12/2021,1897,25.0625,51,17.861,6.64056,2628.37695,1111,50,41.267134,605.357114
19/12/2021,1898,25.0625,51,18.902,6.4045,7.9762,1049,50,41.267134,605.357114
19/12/2021,1899,25.125,51,20.288,6.42266,5291.46436,1087,50,41.267134,605.357114
19/12/2021,1900,25.125,51,18.414,6.39997,8.50249,1028,50,41.267134,605.357114
19/12/2021,1901,25.125,51,15.162,6.41358,7.9762,1013,50,41.267134,605.357114
19/12/2021,1902,25.1875,51,18.614,6.42266,7.9762,1021,50,41.267134,605.357114
19/12/2021,1903,25.125,51,17.613,6.4272,6.13762,1047,50,41.267134,605.357114
19/12/2021,1904,25.125,51,19.183,6.38635,7.79854,1062,50,41.267134,605.357114
19/12/2021,1905,25.125,51,19.351,6.39997,8.63143,1042,50,41.267134,605.357114
19/12/2021,1906,25.125,51,20.809,6.39543,9.59243,1018,50,41.267134,605.357114
19/12/2021,1907,25.125,51,19.391,6.39089,8.89541,1008,50,41.267134,605.357114
19/12/2021,1908,25.125,51,17.709,6.43174,3686.25684,1069,50,41.267134,605.357114
19/12/2021,1909,25.125,51,16.115,6.38181,6.89145,1056,50,41.267134,605.357114
19/12/2021,1910,25.125,51,21.305,6.37273,8627.95215,1113,50,41.267134,605.357114
19/12/2021,1911,25.125,51,18.166,6.34549,9.03051,1062,50,41.267134,605.357114
19/12/2021,1912,25.125,51,19.575,6.577,9204.03223,1122,50,41.267134,605.357114
19/12/2021,1913,25.125,51,14.713,6.37727,8.79546,1056,50,41.267134,605.357114
19/12/2021,1914,25.125,51,33.784,6.39543,7.04796,1047,50,41.267134,605.357114
19/12/2021,1915,25.125,51,15.907,6.39543,8.12741,1038,50,41.267134,605.357114
19/12/2021,1916,25.125,51,18.726,6.39089,16999.02344,1082,50,41.267134,605.357114
19/12/2021,1917,25.125,51,16.612,6.39543,9.92427,1011,50,41.267134,605.357114
19/12/2021,1918,25.125,51,19.848,6.4045,10.66445,1009,50,41.267134,605.357114
19/12/2021,1919,25.125,51,17.028,6.39997,7.10092,996,50,41.267134,605.357114
19/12/2021,1920,25.1875,51,17.052,6.43174,6.46705,1000,50,41.267134,605.357114
19/12/2021,1921,25.125,51,16.379,6.41812,3361.19336,1034,50,41.267134,605.357114
19/12/2021,1922,25.125,51,16.339,6.43628,7.62495,981,50,41.267134,605.357114
19/12/2021,1923,25.1875,51,17.869,6.37273,7.9762,983,50,41.267134,605.357114
19/12/2021,1924,25.125,51,14.922,6.37727,8.56672,982,50,41.267134,605.357114
19/12/2021,1925,25.125,51,16.259,6.37273,8.92899,994,50,41.267134,605.357114
19/12/2021,1926,25.125,51,18.606,6.37273,10.34606,999,50,41.267134,605.357114
19/12/2021,1927,25.1875,51,12.735,6.4045,10.78645,993,50,41.267134,605.357114
19/12/2021,1928,25.125,51,20.512,6.58608,30122.01172,1054,50,41.267134,605.357114
19/12/2021,1929,25.125,51,16.684,6.37273,82970.90625,1049,50,41.267134,605.357114
19/12/2021,1930,25.125,51,16.692,6.34095,203017.75,1059,50,41.267134,605.357114
19/12/2021,1931,25.1875,51,18.59,6.37273,21146568704,1264,50,41.267134,605.357114
19/12/2021,1932,25.1875,51,16.131,6.35911,8.82865,1163,50,41.267134,605.357114
19/12/2021,1933,25.125,51,17.749,6.54977,23331.10547,1150,50,41.267134,605.357114
19/12/2021,1934,25.125,51,19.223,6.34549,58734.82422,1123,50,41.267134,605.357114
19/12/2021,1935,25.125,51,19.055,6.34095,54093.90625,1088,50,41.267134,605.357114
19/12/2021,1936,25.1875,51,16.956,6.37273,10.74563,1015,50,41.267134,605.357114
19/12/2021,1937,25.125,51,17.397,6.37273,13.5569,1011,50,41.267134,605.357114
19/12/2021,1938,25.1875,51,17.837,6.37273,11.90653,1014,50,41.267134,605.357114
19/12/2021,1939,25.1875,51,18.101,6.36819,11.63773,1008,50,41.267134,605.357114
19/12/2021,1940,25.1875,51,16.443,6.34549,12.41623,1003,50,41.267134,605.357114
19/12/2021,1941,25.125,51,35.651,6.37273,12.94872,999,50,41.267134,605.357114
19/12/2021,1942,25.1875,51,18.19,6.36819,11.20371,995,50,41.267134,605.357114
19/12/2021,1943,25.125,51,16.804,6.37273,34842.59375,1057,50,41.267134,605.357114
19/12/2021,1944,25.1875,51,17.581,6.36819,12.04333,987,50,41.267134,605.357114
19/12/2021,1945,25.1875,51,17.292,6.36365,48583.32422,1040,50,41.267134,605.357114
19/12/2021,1946,25.1875,51,18.166,6.37273,12.2283,987,50,41.267134,605.357114
19/12/2021,1947,25.1875,51,19.711,6.36365,24138.34375,1042,50,41.267134,605.357114
19/12/2021,1948,25.1875,51,17.997,6.37273,9.88682,985,50,41.267134,605.357114
19/12/2021,1949,25.1875,51,18.558,6.37273,8.89541,994,50,41.267134,605.357114
19/12/2021,1950,25.1875,51,19.351,6.37727,9.59243,996,50,41.267134,605.357114
19/12/2021,1951,25.1875,51,18.486,6.577,8318.2666,1064,50,41.267134,605.357114
19/12/2021,1952,25.1875,51,18.614,6.36365,10807.5918,1067,50,41.267134,605.357114
19/12/2021,1953,25.1875,51,17.869,6.37273,12144.8877,1066,50,41.267134,605.357114
19/12/2021,1954,25.1875,51,17.717,6.37273,8.89541,999,50,41.267134,605.357114
19/12/2021,1955,25.1875,51,16.363,6.37273,8.89541,1008,50,41.267134,605.357114
19/12/2021,1956,25.1875,51,15.01,6.36819,9.81236,1008,50,41.267134,605.357114
19/12/2021,1957,25.1875,51,15.666,6.35911,11.20371,999,50,41.267134,605.357114
19/12/2021,1958,25.1875,51,17.236,6.37273,9.30709,997,50,41.267134,605.357114
19/12/2021,1959,25.1875,51,17.709,6.4045,7.76933,993,50,41.267134,605.357114
19/12/2021,1960,25.1875,51,16.916,6.4045,6.58903,989,50,41.267134,605.357114
19/12/2021,1961,25.1875,51,16.892,6.38181,7079.54883,1047,50,41.267134,605.357114
19/12/2021,1962,25.1875,51,15.242,6.37273,4952.81738,1040,50,41.267134,605.357114
19/12/2021,1963,25.1875,51,18.133,6.37273,8.69667,985,50,41.267134,605.357114
19/12/2021,1964,25.25,51,17.308,6.37727,8.2505,987,50,41.267134,605.357114
19/12/2021,1965,25.1875,51,17.789,6.39543,5852.91992,1032,50,41.267134,605.357114
19/12/2021,1966,25.1875,51,16.483,6.38635,9.66517,978,50,41.267134,605.357114
19/12/2021,1967,25.1875,51,16.74,6.38635,7.9463,974,50,41.267134,605.357114
19/12/2021,1968,25.1875,51,18.101,6.39543,7.04796,993,50,41.267134,605.357114
19/12/2021,1969,25.25,51,18.15,6.4045,3954.79077,1043,50,41.267134,605.357114
19/12/2021,1970,25.25,51,17.749,6.37727,4213.24463,1040,50,41.267134,605.357114
19/12/2021,1971,25.25,51,15.386,6.38181,4146.79932,1041,50,41.267134,605.357114
19/12/2021,1972,25.1875,51,15.955,6.37273,8.47056,991,50,41.267134,605.357114
19/12/2021,1973,25.25,51,18.246,6.38635,7668.91797,1046,50,41.267134,605.357114
19/12/2021,1974,25.1875,51,14.545,6.38181,7.79854,983,50,41.267134,605.357114
19/12/2021,1975,25.25,51,16.163,6.37273,8.50249,997,50,41.267134,605.357114
19/12/2021,1976,25.25,51,15.803,6.36819,8.66399,991,50,41.267134,605.357114
19/12/2021,1977,25.25,51,18.638,6.37273,9.09885,1008,50,41.267134,605.357114
19/12/2021,1978,25.25,51,16.74,6.38181,7.76933,1022,50,41.267134,605.357114
19/12/2021,1979,25.25,51,17.373,6.37273,6.11475,1078,50,41.267134,605.357114
19/12/2021,1980,25.25,51,17.06,6.36819,5.17054,1104,50,41.267134,605.357114
19/12/2021,1981,25.25,51,17.196,6.37273,5.76045,1099,50,41.267134,605.357114
19/12/2021,1982,25.25,51,17.861,6.35003,5.2677,1075,50,41.267134,605.357114
19/12/2021,1983,25.3125,51,18.95,6.36819,7.62495,1064,50,41.267134,605.357114
19/12/2021,1984,25.25,51,17.365,6.35911,2786.98584,1100,50,41.267134,605.357114
19/12/2021,1985,25.3125,51,17.052,6.37273,6.81454,1068,50,41.267134,605.357114
19/12/2021,1986,25.3125,51,18.558,6.36365,6.30013,1069,50,41.267134,605.357114
19/12/2021,1987,25.25,51,19.255,6.36819,7.45532,1041,50,41.267134,605.357114
19/12/2021,1988,25.25,51,16.395,6.36819,6.99538,1043,50,41.267134,605.357114
19/12/2021,1989,25.25,51,15.346,6.37273,5.8908,1041,50,41.267134,605.357114
19/12/2021,1990,25.3125,51,16.892,6.37273,6.13762,1046,50,41.267134,605.357114
19/12/2021,1991,25.25,51,16.708,6.37273,6.61371,1030,50,41.267134,605.357114
19/12/2021,1992,25.25,51,18.966,6.37273,6.76375,1009,50,41.267134,605.357114
19/12/2021,1993,25.25,51,16.267,6.37273,6.6883,1000,50,41.267134,605.357114
19/12/2021,1994,25.25,51,16.339,6.38181,6.44293,1001,50,41.267134,605.357114
19/12/2021,1995,25.25,51,18.59,6.37273,847.61633,1061,50,41.267134,605.357114
19/12/2021,1996,25.3125,51,16.908,6.37273,5.50849,1037,50,41.267134,605.357114
19/12/2021,1997,25.3125,51,15.17,6.38635,5.13219,1040,50,41.267134,605.357114
19/12/2021,1998,25.3125,51,17.957,6.37273,4.45573,1056,50,41.267134,605.357114
19/12/2021,1999,25.3125,51,17.493,6.4045,1062.14441,1101,50,41.267134,605.357114
19/12/2021,2000,25.3125,51,17.893,6.42266,956.55878,1085,50,41.267134,605.357114
19/12/2021,2001,25.3125,51,18.838,6.60424,1068.76587,1079,50,41.267134,605.357114
19/12/2021,2002,25.3125,51,16.732,6.4045,4.5732,1017,50,41.267134,605.357114
19/12/2021,2003,25.3125,51,18.51,6.43628,3.97094,1023,50,41.267134,605.357114
19/12/2021,2004,25.3125,51,17.421,6.41812,739.69678,1091,50,41.267134,605.357114
19/12/2021,2005,25.3125,51,16.716,6.42266,4.09072,1020,50,41.267134,605.357114
19/12/2021,2006,25.3125,51,16.74,6.39543,4.38998,1019,50,41.267134,605.357114
19/12/2021,2007,25.3125,51,17.268,6.4272,933.52509,1079,50,41.267134,605.357114
19/12/2021,2008,25.3125,51,18.326,6.41358,4.24558,1008,50,41.267134,605.357114
19/12/2021,2009,25.3125,51,18.462,6.39997,4.59024,1008,50,41.267134,605.357114
19/12/2021,2010,25.25,51,16.443,6.41358,956.55878,1065,50,41.267134,605.357114
19/12/2021,2011,25.3125,51,16.355,6.4045,4.55623,995,50,41.267134,605.357114
19/12/2021,2012,25.3125,51,17.685,6.40904,4.37369,986,50,41.267134,605.357114
19/12/2021,2013,25.3125,51,18.302,6.44082,4.27724,982,50,41.267134,605.357114
19/12/2021,2014,25.3125,51,18.638,6.43628,3.95621,980,50,41.267134,605.357114
19/12/2021,2015,25.3125,51,17.669,6.44082,3.91237,997,50,41.267134,605.357114
19/12/2021,2016,25.3125,51,16.796,6.42266,735.37982,1051,50,41.267134,605.357114
19/12/2021,2017,25.3125,51,17.541,6.43174,722.60077,1052,50,41.267134,605.357114
19/12/2021,2018,25.3125,51,15.474,6.38635,1761.29175,1053,50,41.267134,605.357114
19/12/2021,2019,25.3125,51,18.326,6.39997,1159.40906,1045,50,41.267134,605.357114
19/12/2021,2020,25.3125,51,17.957,6.37273,6.09197,995,50,41.267134,605.357114
19/12/2021,2021,25.3125,51,16.131,6.39997,5.44727,1005,50,41.267134,605.357114
19/12/2021,2022,25.25,51,16.179,6.37273,6.6883,1002,50,41.267134,605.357114
19/12/2021,2023,25.3125,51,15.194,6.37273,6.4189,994,50,41.267134,605.357114
19/12/2021,2024,25.3125,51,18.278,6.35911,5.91282,997,50,41.267134,605.357114
19/12/2021,2025,25.3125,51,16.932,6.36819,5.93491,1002,50,41.267134,605.357114
19/12/2021,2026,25.3125,51,14.265,6.37273,6.58903,1008,50,41.267134,605.357114
19/12/2021,2027,25.3125,51,16.099,6.36365,7.34438,1009,50,41.267134,605.357114
19/12/2021,2028,25.25,51,16.652,6.37273,6.37113,1006,50,41.267134,605.357114
19/12/2021,2029,25.3125,51,17.14,6.35003,8.21955,1011,50,41.267134,605.357114
19/12/2021,2030,25.3125,51,18.045,6.34549,9.16772,1017,50,41.267134,605.357114
19/12/2021,2031,25.3125,51,15.963,6.33187,9.59243,1014,50,41.267134,605.357114
19/12/2021,2032,25.3125,51,25.342,6.35003,7.42742,1018,50,41.267134,605.357114
19/12/2021,2033,25.3125,51,18.174,6.36819,7.76933,1014,50,41.267134,605.357114
19/12/2021,2034,25.3125,51,17.989,6.36365,4420.37305,1059,50,41.267134,605.357114
19/12/2021,2035,25.3125,51,18.51,6.34549,7.9463,1003,50,41.267134,605.357114
19/12/2021,2036,25.3125,51,18.013,6.35457,8.43876,994,50,41.267134,605.357114
19/12/2021,2037,25.3125,51,17.437,6.34095,8.15801,992,50,41.267134,605.357114
19/12/2021,2038,25.3125,51,17.004,6.35911,8.79546,990,50,41.267134,605.357114
19/12/2021,2039,25.3125,51,16.74,6.34095,10.03751,989,50,41.267134,605.357114
19/12/2021,2040,25.3125,51,17.244,6.37273,6.37113,1004,50,41.267134,605.357114
19/12/2021,2041,25.3125,51,17.292,6.32279,24138.34375,1077,50,41.267134,605.357114
19/12/2021,2042,25.375,51,13.928,6.29556,16.17981,1010,50,41.267134,605.357114
19/12/2021,2043,25.375,51,18.302,6.29556,875420.5,1071,50,41.267134,605.357114
19/12/2021,2044,25.375,51,16.091,6.29556,15.50758,1006,50,41.267134,605.357114
19/12/2021,2045,25.375,51,17.052,6.30464,9.92427,1062,50,41.267134,605.357114
19/12/2021,2046,25.375,51,16.892,6.32733,7.62495,1054,50,41.267134,605.357114
19/12/2021,2047,25.375,51,17.357,6.37273,4.96314,1035,50,41.267134,605.357114
19/12/2021,2048,25.375,51,18.79,6.37273,6.7891,1035,50,41.267134,605.357114
19/12/2021,2049,25.375,51,17.989,6.35911,5.42701,1067,50,41.267134,605.357114
19/12/2021,2050,25.375,51,17.501,6.41358,4.21414,1047,50,41.267134,605.357114
19/12/2021,2051,25.375,51,18.101,6.37727,3.47394,1040,50,41.267134,605.357114
19/12/2021,2052,25.375,51,15.803,6.43628,3.07315,1033,50,41.267134,605.357114
19/12/2021,2053,25.375,51,19.367,6.46352,211.55046,1072,50,41.267134,605.357114
19/12/2021,2054,25.3125,51,17.821,6.46806,2.99425,1005,50,41.267134,605.357114
19/12/2021,2055,25.375,51,17.581,6.51345,3.13078,979,50,41.267134,605.357114
19/12/2021,2056,25.375,51,14.97,6.50437,2.82137,1008,50,41.267134,605.357114
19/12/2021,2057,25.375,51,17.805,6.577,2.36867,1035,50,41.267134,605.357114
19/12/2021,2058,25.3125,51,19.503,6.51799,2.47693,1041,50,41.267134,605.357114
19/12/2021,2059,25.375,51,18.206,6.51799,2.50474,1039,50,41.267134,605.357114
19/12/2021,2060,25.375,51,16.019,6.49075,2.34235,1040,50,41.267134,605.357114
19/12/2021,2061,25.375,51,17.204,6.53161,2.59971,1018,50,41.267134,605.357114
19/12/2021,2062,25.3125,51,17.613,6.55885,2.56131,1018,50,41.267134,605.357114
19/12/2021,2063,25.375,51,17.821,6.58154,2.63869,1007,50,41.267134,605.357114
19/12/2021,2064,25.375,51,19.631,6.59516,2.61913,1001,50,41.267134,605.357114
19/12/2021,2065,25.375,51,15.859,6.64056,2.84243,987,50,41.267134,605.357114
19/12/2021,2066,25.375,51,17.236,6.6224,2.84243,975,50,41.267134,605.357114
19/12/2021,2067,25.375,51,16.051,6.63148,2.92822,976,50,41.267134,605.357114
19/12/2021,2068,25.375,51,15.434,6.67233,2.83188,968,50,41.267134,605.357114
19/12/2021,2069,25.375,51,14.713,6.68141,3.0054,955,50,41.267134,605.357114
19/12/2021,2070,25.375,51,17.108,6.66779,3.11917,950,50,41.267134,605.357114
19/12/2021,2071,25.375,51,17.012,6.67233,3.13078,941,50,41.267134,605.357114
19/12/2021,2072,25.375,51,16.532,6.66325,3.33487,934,50,41.267134,605.357114
19/12/2021,2073,25.4375,51,15.322,6.70411,3.0054,942,50,41.267134,605.357114
19/12/2021,2074,25.375,51,17.853,6.69503,4.8176,1008,50,41.267134,605.357114
19/12/2021,2075,25.4375,51,16.355,6.67233,7.28955,1013,50,41.267134,605.357114
19/12/2021,2076,25.4375,51,16.516,6.68595,5.76045,1006,50,41.267134,605.357114
19/12/2021,2077,25.4375,51,17.533,6.53161,3.0054,981,50,41.267134,605.357114
19/12/2021,2078,25.4375,51,15.699,6.32733,11.41858,1031,50,41.267134,605.357114
19/12/2021,2079,25.4375,51,16.732,6.49075,3.0054,991,50,41.267134,605.357114
19/12/2021,2080,25.4375,51,16.74,6.51345,2.96105,979,50,41.267134,605.357114
19/12/2021,2081,25.4375,51,14.962,6.5997,3.13078,951,50,41.267134,605.357114
19/12/2021,2082,25.4375,51,15.426,6.66779,6.96925,1041,50,41.267134,605.357114
19/12/2021,2083,25.4375,51,16.267,6.70411,2.63869,972,50,41.267134,605.357114
19/12/2021,2084,25.4375,51,15.554,6.69503,2.93912,953,50,41.267134,605.357114
19/12/2021,2085,25.4375,51,15.41,6.73589,2.82137,951,50,41.267134,605.357114
19/12/2021,2086,25.4375,51,16.355,6.65418,2.82137,948,50,41.267134,605.357114
19/12/2021,2087,25.4375,51,17.757,6.69503,2.99425,944,50,41.267134,605.357114
19/12/2021,2088,25.4375,51,16.483,6.70411,3.01658,938,50,41.267134,605.357114
19/12/2021,2089,25.4375,51,18.374,6.70411,2.6683,967,50,41.267134,605.357114
19/12/2021,2090,25.375,51,16.211,6.71319,2.8109,959,50,41.267134,605.357114
19/12/2021,2091,25.4375,51,17.004,6.66325,8.63143,1027,50,41.267134,605.357114
19/12/2021,2092,25.4375,51,18.246,6.6451,8.63143,1008,50,41.267134,605.357114
19/12/2021,2093,25.4375,51,15.963,6.63602,2.8109,960,50,41.267134,605.357114
19/12/2021,2094,25.4375,51,16.019,6.49075,2.86364,978,50,41.267134,605.357114
19/12/2021,2095,25.4375,51,6.071,6.63602,17.01394,1006,50,41.267134,605.357114
19/12/2021,2096,25.375,51,15.859,6.6224,3.0054,930,50,41.267134,605.357114
19/12/2021,2097,25.4375,51,17.18,6.56793,2.95007,942,50,41.267134,605.357114
19/12/2021,2098,25.375,51,17.188,6.53161,3.0054,944,50,41.267134,605.357114
19/12/2021,2099,25.4375,51,16.315,6.56793,3.0504,941,50,41.267134,605.357114
19/12/2021,2100,25.4375,51,16.964,6.54523,39.83778,989,50,41.267134,605.357114
19/12/2021,2101,25.4375,51,18.117,6.55885,30.60307,995,50,41.267134,605.357114
19/12/2021,2102,25.4375,51,17.725,6.56339,8.89541,1086,50,41.267134,605.357114
19/12/2021,2103,25.4375,51,17.589,6.5997,15.93189,1037,50,41.267134,605.357114
19/12/2021,2104,25.4375,51,17.052,6.59516,2.52346,955,50,41.267134,605.357114
19/12/2021,2105,25.4375,51,13.792,6.59516,2.80047,944,50,41.267134,605.357114
19/12/2021,2106,25.4375,51,13.6,6.63148,2.97207,925,50,41.267134,605.357114
19/12/2021,2107,25.4375,51,16.684,6.57246,2.71839,947,50,41.267134,605.357114
19/12/2021,2108,25.4375,51,15.426,6.51799,2.4132,970,50,41.267134,605.357114
19/12/2021,2109,25.4375,51,17.108,6.54523,2.73868,962,50,41.267134,605.357114
19/12/2021,2110,25.5,51,16.644,6.59516,2.80047,944,50,41.267134,605.357114
19/12/2021,2111,25.5,51,9.691,6.59062,2.86364,934,50,41.267134,605.357114
19/12/2021,2112,25.4375,51,18.774,6.66779,2.7083,943,50,41.267134,605.357114
19/12/2021,2113,25.4375,51,16.251,6.6224,2.71839,939,50,41.267134,605.357114
19/12/2021,2114,25.4375,51,16.379,6.49075,2.83188,973,50,41.267134,605.357114
19/12/2021,2115,25.4375,51,13.744,6.50437,2.93912,957,50,41.267134,605.357114
19/12/2021,2116,25.4375,51,16.227,6.61332,20.9141,982,50,41.267134,605.357114
19/12/2021,2117,25.4375,51,17.156,6.577,20.50868,1021,50,41.267134,605.357114
19/12/2021,2118,25.4375,51,16.363,6.58608,2.49543,961,50,41.267134,605.357114
19/12/2021,2119,25.5,51,16.379,6.577,2.62889,960,50,41.267134,605.357114
19/12/2021,2120,25.5,51,16.115,6.54523,2.73868,950,50,41.267134,605.357114
19/12/2021,2121,25.5,51,16.019,6.55885,2.84243,945,50,41.267134,605.357114
19/12/2021,2122,25.5,51,15.186,6.54069,2.63869,963,50,41.267134,605.357114
19/12/2021,2123,25.5,51,15.434,6.54977,1.99518,1017,50,41.267134,605.357114
19/12/2021,2124,25.5,51,16.74,6.55885,1.89345,1039,50,41.267134,605.357114
19/12/2021,2125,25.5,51,15.675,6.55885,2.10226,1008,50,41.267134,605.357114
19/12/2021,2126,25.5,51,16.796,6.53161,34.68159,1057,50,41.267134,605.357114
19/12/2021,2127,25.5,51,14.93,6.54523,2.31631,999,50,41.267134,605.357114
19/12/2021,2128,25.5,51,17.044,6.52707,42.02308,1054,50,41.267134,605.357114
19/12/2021,2129,25.5,51,16.868,6.51345,2.47693,978,50,41.267134,605.357114
19/12/2021,2130,25.5,51,16.219,6.49529,2.63869,976,50,41.267134,605.357114
19/12/2021,2131,25.4375,51,12.855,6.63148,2.73868,946,50,41.267134,605.357114
19/12/2021,2132,25.5,51,12.679,6.58608,2.69824,945,50,41.267134,605.357114
19/12/2021,2133,25.4375,51,13.816,6.60424,2.84243,929,50,41.267134,605.357114
19/12/2021,2134,25.5,51,13.368,6.63148,17.01394,985,50,41.267134,605.357114
19/12/2021,2135,25.5,51,14.962,6.577,2.80047,943,50,41.267134,605.357114
